om,yr,mo,dy,date,time,tz,datetime_utc,st,stf,mag,inj,fat,loss,slat,slon,elat,elon,len,wid,ns,sn,f1,f2,f3,f4,fc,hr,hrcode,code,fn
1229,2010,11,29,2010-11-29,21:09:00,America/Chicago,2010-11-30T03:09:00Z,MS,28,0.0,0,0,5000.0,32.21,-90.7,32.2721,-90.6,7.25,50,1,1,49,0,0,0,False,2010-11-30 03:00:00+00:00,20101130 03:00:00+00:00,20101130.03,NLDAS_FORA0125_H.A20101130.0300.002.grb.SUB.nc4
1230,2010,11,29,2010-11-29,21:25:00,America/Chicago,2010-11-30T03:25:00Z,MS,28,1.0,0,0,30000.0,32.0427,-90.9647,32.0566,-90.9409,1.69,40,1,1,21,0,0,0,False,2010-11-30 03:00:00+00:00,20101130 03:00:00+00:00,20101130.03,NLDAS_FORA0125_H.A20101130.0300.002.grb.SUB.nc4
1231,2010,11,29,2010-11-29,21:38:00,America/Chicago,2010-11-30T03:38:00Z,MS,28,3.0,6,0,1050000.0,32.905,-89.719,33.029,-89.6442,9.6,400,1,1,79,7,0,0,False,2010-11-30 03:00:00+00:00,20101130 03:00:00+00:00,20101130.03,NLDAS_FORA0125_H.A20101130.0300.002.grb.SUB.nc4
1232,2010,11,29,2010-11-29,23:08:00,America/Chicago,2010-11-30T05:08:00Z,MS,28,2.0,15,0,850000.0,33.44,-88.8299,33.4579,-88.81,1.68,200,1,1,105,0,0,0,False,2010-11-30 05:00:00+00:00,20101130 05:00:00+00:00,20101130.05,NLDAS_FORA0125_H.A20101130.0500.002.grb.SUB.nc4
1233,2010,11,29,2010-11-29,23:26:00,America/Chicago,2010-11-30T05:26:00Z,MS,28,1.0,0,0,250000.0,33.6401,-88.67,33.6579,-88.65,1.68,150,1,1,25,0,0,0,False,2010-11-30 05:00:00+00:00,20101130 05:00:00+00:00,20101130.05,NLDAS_FORA0125_H.A20101130.0500.002.grb.SUB.nc4
1234,2010,11,29,2010-11-29,23:52:00,America/Chicago,2010-11-30T05:52:00Z,MS,28,2.0,11,0,250000.0,33.8767,-88.4628,33.8795,-88.4592,0.28,125,1,1,95,0,0,0,False,2010-11-30 05:00:00+00:00,20101130 05:00:00+00:00,20101130.05,NLDAS_FORA0125_H.A20101130.0500.002.grb.SUB.nc4
1235,2010,11,30,2010-11-30,00:38:00,America/Chicago,2010-11-30T06:38:00Z,LA,22,0.0,0,0,5000.0,30.42,-92.1662,30.4236,-92.1494,1.03,25,1,1,97,0,0,0,False,2010-11-30 06:00:00+00:00,20101130 06:00:00+00:00,20101130.06,NLDAS_FORA0125_H.A20101130.0600.002.grb.SUB.nc4
1236,2010,11,30,2010-11-30,00:46:00,America/Chicago,2010-11-30T06:46:00Z,LA,22,0.0,0,0,5000.0,30.4366,-92.1172,30.4405,-92.0965,1.26,25,1,1,97,0,0,0,False,2010-11-30 06:00:00+00:00,20101130 06:00:00+00:00,20101130.06,NLDAS_FORA0125_H.A20101130.0600.002.grb.SUB.nc4
1238,2010,11,30,2010-11-30,02:44:00,America/Chicago,2010-11-30T08:44:00Z,MS,28,2.0,0,0,900000.0,32.0123,-89.6019,32.0993,-89.444,11.03,600,1,1,129,0,0,0,False,2010-11-30 08:00:00+00:00,20101130 08:00:00+00:00,20101130.08,NLDAS_FORA0125_H.A20101130.0800.002.grb.SUB.nc4
1239,2010,11,30,2010-11-30,02:50:00,America/Chicago,2010-11-30T08:50:00Z,MS,28,0.0,0,0,5000.0,31.11,-90.8089,31.1288,-90.7306,4.81,25,1,1,5,0,0,0,False,2010-11-30 08:00:00+00:00,20101130 08:00:00+00:00,20101130.08,NLDAS_FORA0125_H.A20101130.0800.002.grb.SUB.nc4
1240,2010,11,30,2010-11-30,04:15:00,America/Chicago,2010-11-30T10:15:00Z,AL,1,1.0,0,0,25000.0,32.6267,-87.4231,32.6274,-87.422,0.08,50,1,1,105,0,0,0,False,2010-11-30 10:00:00+00:00,20101130 10:00:00+00:00,20101130.10,NLDAS_FORA0125_H.A20101130.1000.002.grb.SUB.nc4
1242,2010,11,30,2010-11-30,07:09:00,America/Chicago,2010-11-30T13:09:00Z,AL,1,1.0,0,0,26000.0,34.1558,-86.5751,34.1643,-86.5469,1.72,150,1,1,9,0,0,0,False,2010-11-30 13:00:00+00:00,20101130 13:00:00+00:00,20101130.13,NLDAS_FORA0125_H.A20101130.1300.002.grb.SUB.nc4
1243,2010,11,30,2010-11-30,07:40:00,America/Chicago,2010-11-30T13:40:00Z,MS,28,0.0,0,0,1000.0,30.3658,-89.62,30.3658,-89.62,0.05,25,1,1,45,0,0,0,False,2010-11-30 13:00:00+00:00,20101130 13:00:00+00:00,20101130.13,NLDAS_FORA0125_H.A20101130.1300.002.grb.SUB.nc4
1247,2010,11,30,2010-11-30,14:38:00,America/Chicago,2010-11-30T20:38:00Z,GA,13,2.0,0,0,5000000.0,34.0426,-83.9505,34.0695,-83.9331,2.11,100,1,1,135,0,0,0,False,2010-11-30 20:00:00+00:00,20101130 20:00:00+00:00,20101130.20,NLDAS_FORA0125_H.A20101130.2000.002.grb.SUB.nc4
1249,2010,11,30,2010-11-30,18:45:00,America/Chicago,2010-12-01T00:45:00Z,SC,45,1.0,0,0,1500000.0,34.829,-82.605,34.863,-82.583,2.66,125,1,1,77,0,0,0,False,2010-12-01 00:00:00+00:00,20101201 00:00:00+00:00,20101201.00,NLDAS_FORA0125_H.A20101201.0000.002.grb.SUB.nc4
1198,2010,11,3,2010-11-03,16:00:00,America/Chicago,2010-11-03T21:00:00Z,LA,22,0.0,0,0,2000.0,30.645,-91.1532,30.645,-91.1532,0.25,50,1,1,33,0,0,0,False,2010-11-03 21:00:00+00:00,20101103 21:00:00+00:00,20101103.21,NLDAS_FORA0125_H.A20101103.2100.002.grb.SUB.nc4
1199,2010,11,3,2010-11-03,16:08:00,America/Chicago,2010-11-03T21:08:00Z,LA,22,0.0,0,0,,29.8095,-90.4936,29.8095,-90.4936,0.25,25,1,1,89,0,0,0,False,2010-11-03 21:00:00+00:00,20101103 21:00:00+00:00,20101103.21,NLDAS_FORA0125_H.A20101103.2100.002.grb.SUB.nc4
1253,2010,12,30,2010-12-30,23:19:00,America/Chicago,2010-12-31T05:19:00Z,MO,29,0.0,0,0,50000.0,36.5254,-93.4262,36.5285,-93.4238,0.25,30,1,1,209,0,0,0,False,2010-12-31 05:00:00+00:00,20101231 05:00:00+00:00,20101231.05,NLDAS_FORA0125_H.A20101231.0500.002.grb.SUB.nc4
1254,2010,12,30,2010-12-30,23:26:00,America/Chicago,2010-12-31T05:26:00Z,MO,29,1.0,0,0,2000000.0,36.5706,-93.3742,36.6127,-93.3541,3.15,300,1,1,209,0,0,0,False,2010-12-31 05:00:00+00:00,20101231 05:00:00+00:00,20101231.05,NLDAS_FORA0125_H.A20101231.0500.002.grb.SUB.nc4
1257,2010,12,31,2010-12-31,06:05:00,America/Chicago,2010-12-31T12:05:00Z,OK,40,3.0,10,4,1935000.0,35.9977,-94.5655,36.1979,-94.2819,21.1,500,2,0,0,0,0,0,False,2010-12-31 12:00:00+00:00,20101231 12:00:00+00:00,20101231.12,NLDAS_FORA0125_H.A20101231.1200.002.grb.SUB.nc4
1259,2010,12,31,2010-12-31,08:37:00,America/Chicago,2010-12-31T14:37:00Z,MO,29,0.0,0,0,5000.0,37.631,-93.3362,37.6386,-93.3205,1.0,50,1,1,167,0,0,0,False,2010-12-31 14:00:00+00:00,20101231 14:00:00+00:00,20101231.14,NLDAS_FORA0125_H.A20101231.1400.002.grb.SUB.nc4
1261,2010,12,31,2010-12-31,10:06:00,America/Chicago,2010-12-31T16:06:00Z,MO,29,3.0,6,2,1000000.0,37.9394,-91.8018,38.0438,-91.6572,11.0,500,1,1,161,0,0,0,False,2010-12-31 16:00:00+00:00,20101231 16:00:00+00:00,20101231.16,NLDAS_FORA0125_H.A20101231.1600.002.grb.SUB.nc4
1262,2010,12,31,2010-12-31,10:12:00,America/Chicago,2010-12-31T16:12:00Z,MO,29,1.0,0,2,500000.0,37.7748,-91.7129,37.8541,-91.6401,6.78,440,1,1,65,161,0,0,False,2010-12-31 16:00:00+00:00,20101231 16:00:00+00:00,20101231.16,NLDAS_FORA0125_H.A20101231.1600.002.grb.SUB.nc4
1263,2010,12,31,2010-12-31,10:40:00,America/Chicago,2010-12-31T16:40:00Z,MO,29,1.0,0,0,,38.1471,-91.4952,38.1919,-91.3929,6.36,100,1,1,55,0,0,0,False,2010-12-31 16:00:00+00:00,20101231 16:00:00+00:00,20101231.16,NLDAS_FORA0125_H.A20101231.1600.002.grb.SUB.nc4
1272,2010,12,31,2010-12-31,12:08:00,America/Chicago,2010-12-31T18:08:00Z,MO,29,1.0,0,0,,38.6494,-90.2537,38.6724,-90.2131,2.71,100,1,1,510,0,0,0,False,2010-12-31 18:00:00+00:00,20101231 18:00:00+00:00,20101231.18,NLDAS_FORA0125_H.A20101231.1800.002.grb.SUB.nc4
1273,2010,12,31,2010-12-31,12:30:00,America/Chicago,2010-12-31T18:30:00Z,IL,17,0.0,0,0,,38.6247,-89.7812,38.6259,-89.779,0.14,50,1,1,163,0,0,0,False,2010-12-31 18:00:00+00:00,20101231 18:00:00+00:00,20101231.18,NLDAS_FORA0125_H.A20101231.1800.002.grb.SUB.nc4
1274,2010,12,31,2010-12-31,12:37:00,America/Chicago,2010-12-31T18:37:00Z,IL,17,3.0,1,0,12000000.0,39.9842,-89.862,40.0133,-89.8049,3.63,200,1,1,129,0,0,0,False,2010-12-31 18:00:00+00:00,20101231 18:00:00+00:00,20101231.18,NLDAS_FORA0125_H.A20101231.1800.002.grb.SUB.nc4
1277,2010,12,31,2010-12-31,14:25:00,America/Chicago,2010-12-31T20:25:00Z,MO,29,2.0,0,0,250000.0,36.8186,-90.523,36.8189,-90.5186,0.24,100,1,1,23,0,0,0,False,2010-12-31 20:00:00+00:00,20101231 20:00:00+00:00,20101231.20,NLDAS_FORA0125_H.A20101231.2000.002.grb.SUB.nc4
1278,2010,12,31,2010-12-31,14:35:00,America/Chicago,2010-12-31T20:35:00Z,LA,22,0.0,0,0,20000.0,31.4846,-92.2055,31.4856,-92.1992,0.38,50,1,1,59,0,0,0,False,2010-12-31 20:00:00+00:00,20101231 20:00:00+00:00,20101231.20,NLDAS_FORA0125_H.A20101231.2000.002.grb.SUB.nc4
1281,2010,12,31,2010-12-31,17:42:00,America/Chicago,2010-12-31T23:42:00Z,MS,28,0.0,0,0,2000.0,32.0824,-90.0529,32.0923,-90.0324,1.38,50,1,1,121,0,0,0,False,2010-12-31 23:00:00+00:00,20101231 23:00:00+00:00,20101231.23,NLDAS_FORA0125_H.A20101231.2300.002.grb.SUB.nc4
1251,2010,12,1,2010-12-01,08:27:00,America/Chicago,2010-12-01T14:27:00Z,MD,24,0.0,0,0,10000.0,38.6262,-76.9655,38.6553,-76.9447,2.31,50,1,1,17,0,0,0,False,2010-12-01 14:00:00+00:00,20101201 14:00:00+00:00,20101201.14,NLDAS_FORA0125_H.A20101201.1400.002.grb.SUB.nc4
36,2010,3,10,2010-03-10,18:26:00,America/Chicago,2010-03-11T00:26:00Z,AR,5,1.0,0,0,875000.0,34.5898,-92.6561,34.6592,-92.5893,6.12,400,1,1,125,0,0,0,False,2010-03-11 00:00:00+00:00,20100311 00:00:00+00:00,20100311.00,NLDAS_FORA0125_H.A20100311.0000.002.grb.SUB.nc4
39,2010,3,10,2010-03-10,21:09:00,America/Chicago,2010-03-11T03:09:00Z,AR,5,2.0,3,1,250000.0,35.3969,-92.1422,35.4429,-92.1192,3.43,300,1,1,23,0,0,0,False,2010-03-11 03:00:00+00:00,20100311 03:00:00+00:00,20100311.03,NLDAS_FORA0125_H.A20100311.0300.002.grb.SUB.nc4
40,2010,3,10,2010-03-10,21:30:00,America/Chicago,2010-03-11T03:30:00Z,AR,5,1.0,0,0,1200000.0,35.6273,-91.53,35.6401,-91.5261,0.91,100,1,1,63,0,0,0,False,2010-03-11 03:00:00+00:00,20100311 03:00:00+00:00,20100311.03,NLDAS_FORA0125_H.A20100311.0300.002.grb.SUB.nc4
44,2010,3,10,2010-03-10,23:30:00,America/Chicago,2010-03-11T05:30:00Z,MO,29,1.0,1,0,200000.0,36.5925,-90.7902,36.6066,-90.7705,1.47,180,1,1,181,0,0,0,False,2010-03-11 05:00:00+00:00,20100311 05:00:00+00:00,20100311.05,NLDAS_FORA0125_H.A20100311.0500.002.grb.SUB.nc4
47,2010,3,11,2010-03-11,13:23:00,America/Chicago,2010-03-11T19:23:00Z,FL,12,0.0,0,0,,28.7309,-82.5822,28.7314,-82.5575,1.5,30,1,1,17,0,0,0,False,2010-03-11 19:00:00+00:00,20100311 19:00:00+00:00,20100311.19,NLDAS_FORA0125_H.A20100311.1900.002.grb.SUB.nc4
50,2010,3,12,2010-03-12,15:48:00,America/Chicago,2010-03-12T21:48:00Z,GA,13,0.0,0,0,50000.0,32.23,-83.75,32.2318,-83.724,1.53,100,1,1,93,0,0,0,False,2010-03-12 21:00:00+00:00,20100312 21:00:00+00:00,20100312.21,NLDAS_FORA0125_H.A20100312.2100.002.grb.SUB.nc4
52,2010,3,25,2010-03-25,18:02:00,America/Chicago,2010-03-25T23:02:00Z,AL,1,1.0,0,0,170000.0,33.2391,-86.867,33.2538,-86.823,2.74,100,1,1,117,0,0,0,False,2010-03-25 23:00:00+00:00,20100325 23:00:00+00:00,20100325.23,NLDAS_FORA0125_H.A20100325.2300.002.grb.SUB.nc4
53,2010,3,25,2010-03-25,18:59:00,America/Chicago,2010-03-25T23:59:00Z,AL,1,1.0,0,0,35000.0,32.8472,-86.6814,32.8553,-86.6351,2.75,200,1,1,21,0,0,0,False,2010-03-25 23:00:00+00:00,20100325 23:00:00+00:00,20100325.23,NLDAS_FORA0125_H.A20100325.2300.002.grb.SUB.nc4
56,2010,3,28,2010-03-28,16:00:00,America/Chicago,2010-03-28T21:00:00Z,FL,12,0.0,0,0,5000.0,28.119,-80.7135,28.1335,-80.6793,2.31,200,1,1,9,0,0,0,False,2010-03-28 21:00:00+00:00,20100328 21:00:00+00:00,20100328.21,NLDAS_FORA0125_H.A20100328.2100.002.grb.SUB.nc4
57,2010,3,28,2010-03-28,16:46:00,America/Chicago,2010-03-28T21:46:00Z,NC,37,2.0,5,0,1750000.0,35.691,-80.431,35.7351,-80.3638,5.0,200,1,1,159,57,0,0,False,2010-03-28 21:00:00+00:00,20100328 21:00:00+00:00,20100328.21,NLDAS_FORA0125_H.A20100328.2100.002.grb.SUB.nc4
58,2010,3,28,2010-03-28,17:15:00,America/Chicago,2010-03-28T22:15:00Z,NC,37,3.0,0,0,10750000.0,35.9616,-80.0785,36.0447,-80.002,4.29,250,1,1,57,81,0,0,False,2010-03-28 22:00:00+00:00,20100328 22:00:00+00:00,20100328.22,NLDAS_FORA0125_H.A20100328.2200.002.grb.SUB.nc4
61,2010,3,28,2010-03-28,21:25:00,America/Chicago,2010-03-29T02:25:00Z,SC,45,2.0,1,0,1000000.0,33.9932,-81.5013,34.0402,-81.4347,5.01,440,1,1,63,0,0,0,False,2010-03-29 02:00:00+00:00,20100329 02:00:00+00:00,20100329.02,NLDAS_FORA0125_H.A20100329.0200.002.grb.SUB.nc4
62,2010,3,28,2010-03-28,21:55:00,America/Chicago,2010-03-29T02:55:00Z,NC,37,1.0,0,0,250000.0,36.2677,-78.9007,36.3111,-78.8518,4.05,75,1,1,145,0,0,0,False,2010-03-29 02:00:00+00:00,20100329 02:00:00+00:00,20100329.02,NLDAS_FORA0125_H.A20100329.0200.002.grb.SUB.nc4
64,2010,3,29,2010-03-29,06:26:00,America/Chicago,2010-03-29T11:26:00Z,FL,12,0.0,0,0,80000.0,26.1716,-80.1662,26.1812,-80.1285,2.43,100,1,1,11,0,0,0,False,2010-03-29 11:00:00+00:00,20100329 11:00:00+00:00,20100329.11,NLDAS_FORA0125_H.A20100329.1100.002.grb.SUB.nc4
33,2010,3,8,2010-03-08,18:16:00,America/Chicago,2010-03-09T00:16:00Z,OK,40,0.0,0,0,,35.7413,-99.19,35.7413,-99.19,0.1,10,1,1,39,0,0,0,False,2010-03-09 00:00:00+00:00,20100309 00:00:00+00:00,20100309.00,NLDAS_FORA0125_H.A20100309.0000.002.grb.SUB.nc4
34,2010,3,8,2010-03-08,18:25:00,America/Chicago,2010-03-09T00:25:00Z,CA,6,0.0,0,0,50000.0,39.73,-122.55,39.73,-122.55,0.25,20,1,1,21,0,0,0,False,2010-03-09 00:00:00+00:00,20100309 00:00:00+00:00,20100309.00,NLDAS_FORA0125_H.A20100309.0000.002.grb.SUB.nc4
78,2010,4,17,2010-04-17,16:15:00,America/Chicago,2010-04-17T21:15:00Z,TX,48,0.0,0,0,5000.0,27.5211,-97.9681,27.5137,-97.9684,0.51,50,1,1,273,0,0,0,False,2010-04-17 21:00:00+00:00,20100417 21:00:00+00:00,20100417.21,NLDAS_FORA0125_H.A20100417.2100.002.grb.SUB.nc4
79,2010,4,20,2010-04-20,18:04:00,America/Chicago,2010-04-20T23:04:00Z,TX,48,0.0,0,0,,35.18,-102.123,35.1893,-102.108,1.05,50,1,1,375,0,0,0,False,2010-04-20 23:00:00+00:00,20100420 23:00:00+00:00,20100420.23,NLDAS_FORA0125_H.A20100420.2300.002.grb.SUB.nc4
80,2010,4,20,2010-04-20,18:47:00,America/Chicago,2010-04-20T23:47:00Z,TX,48,0.0,0,0,,34.9807,-102.062,34.9899,-102.051,0.9,50,1,1,381,0,0,0,False,2010-04-20 23:00:00+00:00,20100420 23:00:00+00:00,20100420.23,NLDAS_FORA0125_H.A20100420.2300.002.grb.SUB.nc4
82,2010,4,22,2010-04-22,13:05:00,America/Chicago,2010-04-22T18:05:00Z,CO,8,0.0,0,0,,37.9883,-103.15,38.0477,-103.108,4.69,100,1,1,11,0,0,0,False,2010-04-22 18:00:00+00:00,20100422 18:00:00+00:00,20100422.18,NLDAS_FORA0125_H.A20100422.1800.002.grb.SUB.nc4
83,2010,4,22,2010-04-22,13:08:00,America/Chicago,2010-04-22T18:08:00Z,CO,8,0.0,0,0,,38.0102,-103.154,38.0416,-103.133,2.45,50,1,1,11,0,0,0,False,2010-04-22 18:00:00+00:00,20100422 18:00:00+00:00,20100422.18,NLDAS_FORA0125_H.A20100422.1800.002.grb.SUB.nc4
84,2010,4,22,2010-04-22,13:35:00,America/Chicago,2010-04-22T18:35:00Z,CO,8,0.0,0,0,,38.172,-102.973,38.1803,-102.97,0.59,50,1,1,11,0,0,0,False,2010-04-22 18:00:00+00:00,20100422 18:00:00+00:00,20100422.18,NLDAS_FORA0125_H.A20100422.1800.002.grb.SUB.nc4
85,2010,4,22,2010-04-22,13:48:00,America/Chicago,2010-04-22T18:48:00Z,CO,8,0.0,0,0,,38.2025,-102.961,38.2296,-102.953,1.92,150,1,1,11,0,0,0,False,2010-04-22 18:00:00+00:00,20100422 18:00:00+00:00,20100422.18,NLDAS_FORA0125_H.A20100422.1800.002.grb.SUB.nc4
86,2010,4,22,2010-04-22,13:57:00,America/Chicago,2010-04-22T18:57:00Z,CO,8,0.0,0,0,,38.2514,-102.943,38.2592,-102.939,0.58,50,1,1,11,0,0,0,False,2010-04-22 18:00:00+00:00,20100422 18:00:00+00:00,20100422.18,NLDAS_FORA0125_H.A20100422.1800.002.grb.SUB.nc4
87,2010,4,22,2010-04-22,14:22:00,America/Chicago,2010-04-22T19:22:00Z,CO,8,0.0,0,0,,38.2938,-102.91,38.341,-102.896,3.35,50,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
88,2010,4,22,2010-04-22,14:29:00,America/Chicago,2010-04-22T19:29:00Z,CO,8,1.0,0,0,1000.0,38.3555,-102.882,38.4583,-102.859,7.22,200,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
89,2010,4,22,2010-04-22,14:36:00,America/Chicago,2010-04-22T19:36:00Z,CO,8,0.0,0,0,,38.3653,-102.831,38.3705,-102.83,0.36,50,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
90,2010,4,22,2010-04-22,14:45:00,America/Chicago,2010-04-22T19:45:00Z,CO,8,0.0,0,0,,38.4238,-102.823,38.4595,-102.81,2.56,50,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
91,2010,4,22,2010-04-22,14:55:00,America/Chicago,2010-04-22T19:55:00Z,CO,8,0.0,0,0,,38.4581,-102.794,38.4685,-102.792,0.73,25,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
92,2010,4,22,2010-04-22,14:56:00,America/Chicago,2010-04-22T19:56:00Z,CO,8,0.0,0,0,,38.4442,-102.771,38.4636,-102.767,1.36,50,1,1,61,0,0,0,False,2010-04-22 19:00:00+00:00,20100422 19:00:00+00:00,20100422.19,NLDAS_FORA0125_H.A20100422.1900.002.grb.SUB.nc4
99,2010,4,22,2010-04-22,16:04:00,America/Chicago,2010-04-22T21:04:00Z,KS,20,0.0,0,0,,37.9607,-101.325,38.0209,-101.277,4.9,440,1,1,93,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
100,2010,4,22,2010-04-22,16:10:00,America/Chicago,2010-04-22T21:10:00Z,TX,48,0.0,0,0,,35.16,-100.98,35.1589,-100.887,5.24,100,1,1,129,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
101,2010,4,22,2010-04-22,16:20:00,America/Chicago,2010-04-22T21:20:00Z,TX,48,1.0,0,0,3000.0,34.9866,-101.2,35.1119,-101.1,10.34,100,1,1,11,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
102,2010,4,22,2010-04-22,16:24:00,America/Chicago,2010-04-22T21:24:00Z,CO,8,0.0,0,0,,38.8904,-102.695,38.9223,-102.68,2.33,75,1,1,17,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
103,2010,4,22,2010-04-22,16:32:00,America/Chicago,2010-04-22T21:32:00Z,KS,20,0.0,0,0,,38.0391,-101.215,38.0744,-101.197,2.61,150,1,1,93,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
104,2010,4,22,2010-04-22,16:38:00,America/Chicago,2010-04-22T21:38:00Z,TX,48,0.0,0,0,,35.22,-100.85,35.2225,-100.842,0.49,25,1,1,179,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
105,2010,4,22,2010-04-22,16:40:00,America/Chicago,2010-04-22T21:40:00Z,CO,8,0.0,0,0,,38.7515,-102.833,38.7662,-102.817,1.35,50,1,1,17,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
106,2010,4,22,2010-04-22,16:51:00,America/Chicago,2010-04-22T21:51:00Z,OK,40,0.0,0,0,,36.5,-100.82,36.501,-100.816,0.23,25,1,1,7,0,0,0,False,2010-04-22 21:00:00+00:00,20100422 21:00:00+00:00,20100422.21,NLDAS_FORA0125_H.A20100422.2100.002.grb.SUB.nc4
116,2010,4,22,2010-04-22,18:05:00,America/Chicago,2010-04-22T23:05:00Z,CO,8,0.0,0,0,,39.0222,-102.496,39.0365,-102.477,1.42,25,1,1,17,0,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
117,2010,4,22,2010-04-22,18:06:00,America/Chicago,2010-04-22T23:06:00Z,KS,20,1.0,0,0,210000.0,38.389,-100.965,38.4527,-100.871,7.2,440,1,1,171,0,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
118,2010,4,22,2010-04-22,18:20:00,America/Chicago,2010-04-22T23:20:00Z,TX,48,2.0,0,0,100000.0,34.153,-100.664,34.1905,-100.5,9.0,1300,1,1,345,101,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
119,2010,4,22,2010-04-22,18:40:00,America/Chicago,2010-04-22T23:40:00Z,KS,20,0.0,0,0,,38.5157,-100.717,38.5324,-100.702,1.4,150,1,1,171,0,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
120,2010,4,22,2010-04-22,18:46:00,America/Chicago,2010-04-22T23:46:00Z,TX,48,3.0,0,0,300000.0,34.1688,-100.512,34.2615,-100.329,12.25,975,1,1,101,0,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
121,2010,4,22,2010-04-22,18:57:00,America/Chicago,2010-04-22T23:57:00Z,KS,20,0.0,0,0,,38.5569,-100.598,38.6014,-100.562,3.7,150,1,1,101,0,0,0,False,2010-04-22 23:00:00+00:00,20100422 23:00:00+00:00,20100422.23,NLDAS_FORA0125_H.A20100422.2300.002.grb.SUB.nc4
124,2010,4,23,2010-04-23,11:17:00,America/Chicago,2010-04-23T16:17:00Z,CO,8,0.0,0,0,,39.34,-103.42,39.34,-103.42,0.1,50,1,1,73,0,0,0,False,2010-04-23 16:00:00+00:00,20100423 16:00:00+00:00,20100423.16,NLDAS_FORA0125_H.A20100423.1600.002.grb.SUB.nc4
126,2010,4,23,2010-04-23,17:40:00,America/Chicago,2010-04-23T22:40:00Z,MO,29,0.0,0,0,,38.857,-91.2067,38.8581,-91.2055,0.1,10,1,1,219,0,0,0,False,2010-04-23 22:00:00+00:00,20100423 22:00:00+00:00,20100423.22,NLDAS_FORA0125_H.A20100423.2200.002.grb.SUB.nc4
132,2010,4,23,2010-04-23,19:14:00,America/Chicago,2010-04-24T00:14:00Z,MO,29,0.0,0,0,,39.1583,-91.0586,39.1598,-91.0571,0.14,10,1,1,113,0,0,0,False,2010-04-24 00:00:00+00:00,20100424 00:00:00+00:00,20100424.00,NLDAS_FORA0125_H.A20100424.0000.002.grb.SUB.nc4
134,2010,4,24,2010-04-24,01:31:00,America/Chicago,2010-04-24T06:31:00Z,TX,48,0.0,3,0,75000.0,32.818,-95.451,32.854,-95.392,4.23,100,1,1,499,0,0,0,False,2010-04-24 06:00:00+00:00,20100424 06:00:00+00:00,20100424.06,NLDAS_FORA0125_H.A20100424.0600.002.grb.SUB.nc4
135,2010,4,24,2010-04-24,01:45:00,America/Chicago,2010-04-24T06:45:00Z,TX,48,0.0,0,0,10000.0,32.938,-95.2291,32.9505,-95.2054,1.62,70,1,1,499,0,0,0,False,2010-04-24 06:00:00+00:00,20100424 06:00:00+00:00,20100424.06,NLDAS_FORA0125_H.A20100424.0600.002.grb.SUB.nc4
