mag,len,wid,TMP,SPFH,PRES,UGRD,VGRD,DLWRF,CAPE,PEVAP,APCP,DSWRF,yr
0.0,0.3,50,307.6,0.0069731,91688.89,2.59,0.94,403.44,495.552,1.1668,0.0,982.207,2010
0.0,0.41,50,307.6,0.0069731,91688.89,2.59,0.94,403.44,495.552,1.1668,0.0,982.207,2010
0.0,0.01,10,302.51004,0.005692,92023.5,1.11,-1.75,367.05,174.528,1.0658,0.0,939.779,2010
0.0,1.09,50,301.71,0.0059255,92141.34,1.09,-1.88,367.05,209.792,1.0658,0.0,990.405,2010
0.0,1.01,100,301.71,0.0059255,92141.34,1.09,-1.88,367.05,209.792,1.0658,0.0,990.405,2010
0.0,0.53,25,300.91003,0.0061588,92259.72,1.06,-2.01,367.05,245.12,0.7807,0.0,966.548,2010
0.0,1.0,25,300.91003,0.0061588,92259.72,1.06,-2.01,367.05,245.12,0.7807,0.0,966.548,2010
0.0,1.0,25,301.97,0.0073376,91699.28,-4.89,-5.4,360.6,792.512,0.888,0.0,235.856,2010
0.0,0.25,25,302.7,0.0074301,91654.96,-4.82,-5.47,393.18,780.672,0.888,0.0,414.773,2010
0.0,0.25,25,302.7,0.0074301,91654.96,-4.82,-5.47,393.18,780.672,0.888,0.0,414.773,2010
0.0,0.25,25,302.7,0.0074301,91654.96,-4.82,-5.47,393.18,780.672,0.888,0.0,414.773,2010
2.0,4.99,300,304.17,0.007616,91566.32,-4.68,-5.61,393.18,757.056,1.1146,0.0,754.29,2010
0.0,0.55,25,304.17,0.007616,91566.32,-4.68,-5.61,393.18,757.056,1.1146,0.0,754.29,2010
0.0,1.55,25,304.17,0.007616,91566.32,-4.68,-5.61,393.18,757.056,1.1146,0.0,754.29,2010
2.0,1.5,100,304.17,0.007616,91566.32,-4.68,-5.61,393.18,757.056,1.1146,0.0,754.29,2010
0.0,4.08,25,301.36,0.0070328,91429.56,0.1,3.23,348.27,218.624,0.1319,0.0,0.0,2010
0.0,1.4,880,307.11005,0.007723,91111.46,1.05,4.56,397.81,395.84,0.9272,0.1856,180.144,2010
0.0,0.5,50,308.89005,0.0076986,91444.4,0.46,7.72,410.14,1629.568,1.0201,0.0416,438.142,2010
1.0,0.44,100,308.83005,0.0087646,91600.44,0.55,7.03,418.12,1524.48,1.2204,0.0,924.01,2010
1.0,0.5,30,308.83005,0.0087646,91600.44,0.55,7.03,418.12,1524.48,1.2204,0.0,924.01,2010
0.0,1.12,50,305.31003,0.0118191,91790.88,0.25,7.12,396.13,2229.312,0.8861,0.0,855.824,2010
0.0,0.1,50,305.31003,0.0118191,91790.88,0.25,7.12,396.13,2229.312,0.8861,0.0,855.824,2010
0.0,0.1,10,305.31003,0.0118191,91790.88,0.25,7.12,396.13,2229.312,0.8861,0.0,855.824,2010
0.0,1.56,20,303.26,0.0131112,91790.4,0.11,7.15,396.13,2554.816,0.8861,0.0,714.412,2010
1.0,14.0,75,303.26,0.0131112,91790.4,0.11,7.15,396.13,2554.816,0.8861,0.0,714.412,2010
0.0,0.13,30,304.62,0.0057054,91490.22,0.75,3.86,352.3,48.128,0.2834,0.0,0.0,2010
0.0,0.24,30,304.62,0.0057054,91490.22,0.75,3.86,352.3,48.128,0.2834,0.0,0.0,2010
0.0,0.44,50,308.88,0.0056581,91666.36,2.5,4.02,389.58,121.6,0.9397,0.0,444.616,2010
0.0,0.45,50,308.88,0.0056581,91666.36,2.5,4.02,389.58,121.6,0.9397,0.0,444.616,2010
1.0,10.55,200,309.3,0.0062878,91738.78,2.43,4.32,389.58,227.584,1.187,0.0,812.379,2010
0.0,0.1,10,309.15,0.0045323,91361.52,2.25,1.65,380.68,23.552,0.9341,0.0,446.344,2010
0.0,0.28,30,309.5,0.0047372,91364.26,2.18,1.55,380.68,28.928,0.9341,0.0,638.952,2010
0.0,0.17,30,309.24,0.0053887,91444.46,2.62,1.48,388.28,88.0,1.1841,0.0,941.64,2010
0.0,0.43,50,309.24,0.0053887,91444.46,2.62,1.48,388.28,88.0,1.1841,0.0,941.64,2010
0.0,0.1,50,309.24,0.0053887,91444.46,2.62,1.48,388.28,88.0,1.1841,0.0,941.64,2010
1.0,5.0,600,308.64,0.005835,91521.82,3.14,1.52,388.28,141.696,1.1841,0.0,993.202,2010
1.0,10.0,500,305.91,0.0080851,91635.98,3.24,2.65,372.44,565.76,0.9128,0.0,870.664,2010
0.0,0.51,25,307.23,0.008073,91156.9,-0.84,2.49,423.15,848.448,0.3146,0.6252,0.0,2010
0.0,0.45,25,310.24,0.0073515,91352.04,0.35,3.04,421.47,912.128,0.9401,0.0,431.827,2010
0.0,0.02,10,310.24,0.0073515,91352.04,0.35,3.04,421.47,912.128,0.9401,0.0,431.827,2010
0.0,0.12,10,310.24,0.0073515,91352.04,0.35,3.04,421.47,912.128,0.9401,0.0,431.827,2010
0.0,0.11,10,310.24,0.0073515,91352.04,0.35,3.04,421.47,912.128,0.9401,0.0,431.827,2010
1.0,1.75,75,310.24,0.0073515,91352.04,0.35,3.04,421.47,912.128,0.9401,0.0,431.827,2010
1.0,2.97,75,300.7,0.0120333,91686.3,-0.23,4.19,356.92,1660.864,0.3013,0.0,325.911,2010
0.0,0.48,50,312.24,0.0052729,91406.64,-0.44,4.63,396.16,93.312,1.0061,0.0,633.663,2010
0.0,0.28,30,308.77,0.0088689,91898.91,1.99,3.51,410.03,975.488,0.8485,0.0,959.177,2010
0.0,0.19,30,306.15,0.0076257,91798.22,-1.59,4.47,363.94,383.36,0.8842,0.0,234.832,2010
0.0,0.21,10,306.15,0.0076257,91798.22,-1.59,4.47,363.94,383.36,0.8842,0.0,234.832,2010
2.0,1.29,100,306.56,0.0081879,91991.02,-2.83,4.55,393.73,391.104,1.1136,0.0,799.119,2010
2.0,2.85,150,306.56,0.0081879,91991.02,-2.83,4.55,393.73,391.104,1.1136,0.0,799.119,2010
2.0,9.01,20,304.61,0.0089523,92132.78,-3.22,4.28,397.71,405.12,1.1136,0.0,974.027,2010
0.0,2.0,25,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
1.0,7.9,100,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
0.0,2.05,25,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
2.0,21.96,440,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
0.0,0.05,10,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
0.0,0.05,10,306.1,0.0073495,91512.62,-3.92,-4.76,386.08,675.584,1.1152,0.0,798.31,2010
0.0,2.53,100,304.06003,0.0067738,91612.34,0.05,-4.6,378.73,219.712,0.8701,0.0,959.864,2010
0.0,0.25,50,302.43,0.0071352,91589.66,0.4,-2.75,347.03,162.496,0.8701,0.0,871.541,2010
0.0,0.25,50,302.43,0.0071352,91589.66,0.4,-2.75,347.03,162.496,0.8701,0.0,871.541,2010
0.0,0.25,100,300.8,0.0074964,91566.98,0.76,-0.89,347.03,105.28,0.8701,0.0,726.182,2010
0.0,4.86,100,296.17004,0.0100001,91458.62,0.87,2.39,325.04,655.68,0.0297,0.0,0.0,2010
0.0,0.25,50,307.66,0.0092798,91404.56,-0.26,4.6,424.76,2309.888,0.8086,0.1464,381.076,2010
0.0,0.1,10,302.69,0.0047398,91565.2,3.19,4.6,334.91,0.0,0.3737,0.0,0.0,2010
2.0,22.85,440,306.38,0.0046429,91456.22,4.79,3.73,334.91,0.0,0.9405,0.0,242.368,2010
0.0,1.0,20,306.38,0.0046429,91456.22,4.79,3.73,334.91,0.0,0.9405,0.0,242.368,2010
2.0,8.23,440,306.38,0.0046429,91456.22,4.79,3.73,334.91,0.0,0.9405,0.0,242.368,2010
0.0,0.05,30,306.38,0.0046429,91456.22,4.79,3.73,334.91,0.0,0.9405,0.0,242.368,2010
1.0,1.63,40,306.23,0.0094597,91734.02,0.81,7.68,395.86,1461.824,1.127,0.0,921.079,2010
1.0,2.35,70,293.39,0.0116284,91946.98,-0.86,7.14,338.34,178.752,0.2589,0.0,145.152,2010
0.0,0.18,25,300.51,0.00495,92000.52,2.12,2.22,330.34,0.0,0.1326,0.0,0.0,2010
0.0,0.65,15,300.51,0.00495,92000.52,2.12,2.22,330.34,0.0,0.1326,0.0,0.0,2010
0.0,1.2,75,300.51,0.00495,92000.52,2.12,2.22,330.34,0.0,0.1326,0.0,0.0,2010
0.0,0.19,50,300.51,0.00495,92000.52,2.12,2.22,330.34,0.0,0.1326,0.0,0.0,2010
0.0,0.34,10,303.76,0.0047039,91929.3,3.3,3.08,330.34,0.0,0.8092,0.0,161.472,2010
0.0,0.1,20,303.76,0.0047039,91929.3,3.3,3.08,330.34,0.0,0.8092,0.0,161.472,2010
0.0,4.77,75,296.39,0.0075701,92037.1,1.79,3.31,328.22,0.0,0.0691,0.0,0.0,2010
0.0,0.1,20,296.39,0.0075701,92037.1,1.79,3.31,328.22,0.0,0.0691,0.0,0.0,2010
1.0,21.26,75,298.9,0.007338,92012.02,2.67,3.26,346.84,0.0,0.1596,0.0,0.0,2010
1.0,9.9,50,298.9,0.007338,92012.02,2.67,3.26,346.84,0.0,0.1596,0.0,0.0,2010
0.0,1.05,75,300.52005,0.0036975,92640.04,-1.33,-3.31,339.16,0.0,0.7817,0.0,605.96,2010
0.0,5.9,150,304.90002,0.0038029,91606.92,3.35,-1.19,338.61,0.256,0.1884,0.0,0.0,2010
0.0,6.91,75,304.90002,0.0038029,91606.92,3.35,-1.19,338.61,0.256,0.1884,0.0,0.0,2010
0.0,0.1,50,299.36,0.0040785,92484.42,-3.41,0.26,313.79,0.0,0.7607,0.0,189.072,2010
0.0,0.4,30,298.60004,0.0041634,92552.72,-4.24,-0.61,336.17,0.0,1.0253,0.0,863.276,2010
0.0,0.28,75,302.62,0.0035318,91683.08,0.45,-5.13,312.66,0.0,0.2104,0.0,45.136,2010
1.0,10.34,300,306.05,0.0033078,91663.06,3.19,-5.63,345.17,0.0,0.9575,0.0,416.12,2010
0.0,3.11,100,306.05,0.0033078,91663.06,3.19,-5.63,345.17,0.0,0.9575,0.0,416.12,2010
1.0,0.46,50,306.66,0.0033623,91678.7,4.21,-5.23,345.17,0.0,0.9575,0.0,605.588,2010
1.0,6.21,400,305.75,0.0037809,91783.66,6.54,-3.26,350.41,0.0,0.9582,0.0,900.749,2010
0.0,1.68,75,304.52,0.0035374,91683.82,3.06,1.24,340.5,0.0,1.0781,0.0,760.473,2010
0.0,0.03,25,304.52,0.0035374,91683.82,3.06,1.24,340.5,0.0,1.0781,0.0,760.473,2010
0.0,0.47,175,302.36,0.0044691,91814.62,0.79,1.72,351.38,0.0,1.0781,0.0,915.0,2010
1.0,0.61,100,302.36,0.0044691,91814.62,0.79,1.72,351.38,0.0,1.0781,0.0,915.0,2010
0.0,0.02,25,301.29,0.0049349,91880.34,-0.34,1.96,351.38,0.0,0.7815,0.0,894.974,2010
2.0,3.04,200,301.29,0.0049349,91880.34,-0.34,1.96,351.38,0.0,0.7815,0.0,894.974,2010
3.0,29.58,880,296.85004,0.0050401,91974.54,-0.6,1.58,327.47,0.0,0.7815,0.0,669.499,2010
2.0,9.54,300,289.09,0.0037333,91967.12,0.8,-3.38,281.47,39.104,0.0376,0.0,0.0,2010
0.0,5.7,100,289.09,0.0037333,91967.12,0.8,-3.38,281.47,39.104,0.0376,0.0,0.0,2010
1.0,6.93,250,289.09,0.0037333,91967.12,0.8,-3.38,281.47,39.104,0.0376,0.0,0.0,2010
2.0,9.15,600,289.09,0.0037333,91967.12,0.8,-3.38,281.47,39.104,0.0376,0.0,0.0,2010
2.0,3.89,250,291.53,0.0034585,91865.66,3.11,-1.85,284.82,14.976,0.0705,0.0,0.0,2010
0.0,5.7,50,291.53,0.0034585,91865.66,3.11,-1.85,284.82,14.976,0.0705,0.0,0.0,2010
0.0,1.09,75,293.43,0.0033666,91742.12,3.89,-1.17,290.11,0.512,0.0887,0.0,0.0,2010
0.0,7.83,75,293.43,0.0033666,91742.12,3.89,-1.17,290.11,0.512,0.0887,0.0,0.0,2010
1.0,2.51,100,293.43,0.0033666,91742.12,3.89,-1.17,290.11,0.512,0.0887,0.0,0.0,2010
0.0,1.46,25,293.43,0.0033666,91742.12,3.89,-1.17,290.11,0.512,0.0887,0.0,0.0,2010
0.0,0.1,50,300.08,0.002983,91497.5,6.03,-2.47,300.93,0.0,0.2524,0.0,42.008,2010
0.0,0.1,50,300.08,0.002983,91497.5,6.03,-2.47,300.93,0.0,0.2524,0.0,42.008,2010
0.0,0.1,50,300.08,0.002983,91497.5,6.03,-2.47,300.93,0.0,0.2524,0.0,42.008,2010
1.0,3.48,50,300.08,0.002983,91497.5,6.03,-2.47,300.93,0.0,0.2524,0.0,42.008,2010
0.0,0.23,25,302.68,0.0028041,91435.2,7.43,-2.23,317.87,0.0,0.9388,0.0,418.803,2010
0.0,0.66,25,302.93005,0.0028051,91424.0,7.65,-1.67,317.87,0.0,0.9388,0.0,610.957,2010
0.0,0.67,25,302.93005,0.0028051,91424.0,7.65,-1.67,317.87,0.0,0.9388,0.0,610.957,2010
0.0,0.1,10,302.56003,0.0029689,91549.66,8.14,-1.18,318.11,0.0,1.1915,0.0,866.414,2010
0.0,0.1,10,302.56003,0.0029689,91549.66,8.14,-1.18,318.11,0.0,1.1915,0.0,866.414,2010
0.0,0.56,25,302.56003,0.0029689,91549.66,8.14,-1.18,318.11,0.0,1.1915,0.0,866.414,2010
1.0,1.85,75,302.56003,0.0029689,91549.66,8.14,-1.18,318.11,0.0,1.1915,0.0,866.414,2010
0.0,5.81,75,302.56003,0.0029689,91549.66,8.14,-1.18,318.11,0.0,1.1915,0.0,866.414,2010
0.0,3.07,25,298.48,0.0051886,91581.56,-1.17,4.32,315.63,0.0,0.2104,0.0,0.0,2010
0.0,2.51,25,298.48,0.0051886,91581.56,-1.17,4.32,315.63,0.0,0.2104,0.0,0.0,2010
0.0,2.79,25,304.62003,0.004166,92123.96,4.6,2.28,350.71,0.0,0.8208,0.0,873.995,2010
1.0,1.78,300,292.74,0.0026604,91817.28,1.0,1.87,261.83,0.0,0.2084,0.0,280.523,2010
0.0,0.56,50,288.66,0.0026353,91685.62,0.98,1.68,261.83,0.0,0.0163,0.0,0.0,2010
1.0,2.26,450,288.66,0.0026353,91685.62,0.98,1.68,261.83,0.0,0.0163,0.0,0.0,2010
2.0,1.38,450,293.48,0.0029033,91811.5,3.05,0.13,272.17,0.0,0.0456,0.0,0.0,2010
0.0,0.05,30,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,0.05,30,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
1.0,0.62,20,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,1.0,25,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,4.32,30,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
4.0,39.56,2288,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,0.4,25,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
4.0,17.0,150,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,0.2,15,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
0.0,6.0,40,294.48004,0.0029539,91766.6,3.0,-0.44,272.17,0.0,0.1671,0.0,0.0,2010
1.0,1.0,100,296.54,0.0028087,91711.8,3.92,-1.38,288.81,0.0,0.1671,0.0,0.0,2010
0.0,0.2,15,296.54,0.0028087,91711.8,3.92,-1.38,288.81,0.0,0.1671,0.0,0.0,2010
0.0,1.2,15,296.54,0.0028087,91711.8,3.92,-1.38,288.81,0.0,0.1671,0.0,0.0,2010
2.0,7.0,75,301.0,0.0025964,91606.16,6.33,-3.5,308.93,0.0,0.8966,0.0,415.506,2010
1.0,7.0,50,285.18,0.0033446,92542.28,-4.87,-0.83,286.35,0.0,0.5383,0.0,880.132,2010
2.0,7.0,100,281.8,0.0033118,92613.96,-4.95,-2.47,262.33,0.0,0.5383,0.0,650.116,2010
1.0,1.0,40,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
2.0,3.0,75,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
1.0,3.0,30,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
1.0,10.0,50,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
1.0,1.52,40,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
4.0,10.0,1936,279.26,0.0037047,92655.48,-5.77,-3.43,244.08,0.0,0.195,0.0,93.696,2010
0.0,5.13,50,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
1.0,3.0,150,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
0.0,1.53,30,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
0.0,0.94,30,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
0.0,2.0,75,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
0.0,0.4,30,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
2.0,1.46,50,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
3.0,15.0,150,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
2.0,2.5,50,280.75,0.0042108,92543.44,-6.86,-3.66,254.1,0.0,0.1218,0.0,0.0,2010
1.0,2.0,50,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
0.0,0.26,50,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
1.0,7.0,200,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
1.0,0.58,50,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
4.0,16.91,1760,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
1.0,1.07,100,282.67,0.0045122,92427.82,-7.55,-3.81,254.1,0.0,0.1218,0.0,0.0,2010
1.0,2.16,220,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.69,25,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
3.0,4.32,440,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
2.0,6.61,100,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,5.49,50,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
2.0,7.82,400,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.87,100,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.49,100,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.25,25,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.05,20,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
0.0,0.1,20,284.59,0.0048135,92312.94,-8.24,-3.97,254.1,0.0,0.0944,0.0,0.0,2010
2.0,1.49,1300,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,2.39,75,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,9.57,75,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,0.06,25,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,2.29,50,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,0.2,20,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,0.1,25,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,0.1,50,287.22,0.0045882,92155.34,-6.06,-2.66,272.37,0.0,0.0944,0.0,0.0,2010
0.0,0.4,50,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
0.0,0.25,20,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
0.0,0.1,50,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
1.0,1.0,200,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
2.0,0.5,100,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
1.0,11.84,25,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
1.0,1.32,100,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
0.0,0.5,30,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
0.0,0.5,30,292.48,0.0041377,91839.5,-1.69,-0.06,272.37,0.0,0.0618,0.0,0.0,2010
0.0,0.5,30,292.72,0.0042556,91669.64,1.44,0.53,288.88,0.0,0.0618,0.0,0.0,2010
0.0,0.01,30,292.72,0.0042556,91669.64,1.44,0.53,288.88,0.0,0.0618,0.0,0.0,2010
0.0,0.95,35,292.72,0.0042556,91669.64,1.44,0.53,288.88,0.0,0.0618,0.0,0.0,2010
0.0,0.75,30,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
0.0,1.23,50,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
0.0,0.06,50,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
0.0,3.86,25,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
1.0,1.05,50,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
1.0,4.79,150,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
1.0,3.45,100,294.62,0.0039695,91517.04,4.13,-0.44,300.91,0.0,0.1829,0.0,0.0,2010
0.0,0.32,25,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
0.0,1.85,50,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
0.0,0.93,50,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
0.0,3.7,75,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
1.0,0.16,100,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
0.0,3.0,30,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
1.0,1.64,50,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
0.0,0.93,20,296.39,0.0036245,91449.42,5.27,-1.71,300.91,0.0,0.1829,0.0,25.096,2010
2.0,4.34,75,298.26004,0.0034221,91347.94,7.6,-2.76,310.14,0.0,0.8479,0.0,399.434,2010
1.0,2.81,200,298.35,0.0035646,91313.54,8.81,-2.54,310.14,0.0,0.8479,0.0,589.824,2010
2.0,0.86,50,298.35,0.0035646,91313.54,8.81,-2.54,310.14,0.0,0.8479,0.0,589.824,2010
1.0,4.26,75,298.35,0.0035646,91313.54,8.81,-2.54,310.14,0.0,0.8479,0.0,589.824,2010
0.0,0.95,10,298.35,0.0035646,91313.54,8.81,-2.54,310.14,0.0,0.8479,0.0,589.824,2010
0.0,0.89,30,298.35,0.0035646,91313.54,8.81,-2.54,310.14,0.0,0.8479,0.0,589.824,2010
0.0,0.42,30,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
0.0,0.58,200,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
1.0,3.27,100,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
1.0,6.0,200,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
0.0,0.25,50,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
0.0,0.34,25,297.24005,0.0036718,91285.52,10.56,-1.27,304.05,0.0,1.1113,0.0,858.249,2010
0.0,1.36,50,294.84,0.0036007,91296.9,11.67,0.81,304.05,0.0,0.8724,0.0,882.494,2010
0.0,2.71,30,294.84,0.0036007,91296.9,11.67,0.81,304.05,0.0,0.8724,0.0,882.494,2010
0.0,1.86,50,293.52,0.003609,91286.3,10.87,1.3,283.97,0.0,0.8724,0.0,806.458,2010
0.0,0.53,30,293.52,0.003609,91286.3,10.87,1.3,283.97,0.0,0.8724,0.0,806.458,2010
0.0,0.77,50,293.52,0.003609,91286.3,10.87,1.3,283.97,0.0,0.8724,0.0,806.458,2010
1.0,4.6,100,293.52,0.003609,91286.3,10.87,1.3,283.97,0.0,0.8724,0.0,806.458,2010
1.0,1.35,200,292.19,0.0036171,91276.44,10.07,1.79,283.97,0.0,0.8724,0.0,648.917,2010
1.0,2.91,250,292.19,0.0036171,91276.44,10.07,1.79,283.97,0.0,0.8724,0.0,648.917,2010
0.0,0.16,75,292.19,0.0036171,91276.44,10.07,1.79,283.97,0.0,0.8724,0.0,648.917,2010
0.0,0.27,50,292.19,0.0036171,91276.44,10.07,1.79,283.97,0.0,0.8724,0.0,648.917,2010
0.0,0.25,25,292.19,0.0036171,91276.44,10.07,1.79,283.97,0.0,0.8724,0.0,648.917,2010
0.0,1.78,150,290.87,0.0036256,91266.48,9.27,2.28,283.97,0.0,0.3867,0.0,450.134,2010
0.0,0.05,20,290.87,0.0036256,91266.48,9.27,2.28,283.97,0.0,0.3867,0.0,450.134,2010
0.0,0.38,40,290.87,0.0036256,91266.48,9.27,2.28,283.97,0.0,0.3867,0.0,450.134,2010
0.0,7.07,30,290.26,0.0040909,91343.92,7.99,-0.25,259.0,0.0,0.3867,9.0568,91.792,2010
0.0,0.14,30,290.26,0.0040909,91343.92,7.99,-0.25,259.0,0.0,0.3867,9.0568,91.792,2010
0.0,0.13,30,290.26,0.0040909,91343.92,7.99,-0.25,259.0,0.0,0.3867,9.0568,91.792,2010
1.0,0.55,200,290.26,0.0040909,91343.92,7.99,-0.25,259.0,0.0,0.3867,9.0568,91.792,2010
